record_id,temperature_c,humidity_pct,thi,weight_change_kg,feed_intake_kg,medicine_given,temp_avg3,humidity_avg3,condition,condition_label
REC0548,34.99,80.65,32.80935175,0.277,1.97,1,35.85,80.59000000000003,Needs Attention,1
REC0549,39.07,67.42,34.667301699999996,0.086,1.83,0,36.10333333333333,75.51000000000003,Needs Attention,1
REC0550,36.12,84.26,34.248356599999994,0.22,1.55,1,36.72666666666667,77.44333333333337,Needs Attention,1
REC0551,37.74,81.51,35.3766082,0.051,1.89,0,37.64333333333334,77.73000000000005,Needs Attention,1
REC0552,38.85,82.69,36.531758249999996,0.122,1.73,1,37.57,82.82000000000004,Needs Attention,1
REC0553,38.91,79.83,36.202076649999995,0.306,1.23,0,38.5,81.34333333333336,Needs Attention,1
REC0554,37.84,81.03,35.4048211,0.157,1.72,0,38.53333333333333,81.18333333333338,Needs Attention,1
REC0555,38.41,74.42,35.0461021,0.079,1.23,0,38.38666666666666,78.4266666666667,Needs Attention,1
REC0556,34.66,77.73,32.19070239999999,0.141,1.87,0,36.97,77.7266666666667,Needs Attention,1
REC0557,39.38,82.51,36.9866684,0.291,1.96,1,37.48333333333333,78.22000000000004,Needs Attention,1
REC0558,36.39,77.96,33.736494199999996,0.252,1.21,1,36.81,79.40000000000003,Needs Attention,1
REC0559,37.22,69.9,33.458704,0.309,1.56,1,37.663333333333334,76.79000000000003,Needs Attention,1
REC0560,34.78,82.79,32.8603966,0.246,1.26,1,36.13,76.88333333333337,Needs Attention,1
REC0561,37.44,66.61,33.2271837,0.056,1.43,0,36.48,73.10000000000004,Needs Attention,1
REC0562,37.73,75.98,34.661084699999996,0.244,1.65,0,36.65,75.12666666666671,Needs Attention,1
REC0563,39.83,81.09,37.19555335,0.058,1.92,0,38.33333333333333,74.56000000000004,Needs Attention,1
REC0564,37.92,65.16,33.4322596,0.102,1.92,0,38.49333333333333,74.0766666666667,Needs Attention,1
REC0565,35.45,77.26,32.829783500000005,0.304,1.58,0,37.733333333333334,74.50333333333337,Needs Attention,1
REC0566,39.87,65.96,35.1202286,0.23,1.72,1,37.74666666666667,69.46000000000004,Needs Attention,1
REC0567,37.31,69.11,33.43469505,0.127,1.36,0,37.54333333333333,70.7766666666667,Needs Attention,1
REC0568,39.47,67.85,35.05467975,0.144,1.99,1,38.88333333333333,67.64000000000004,Needs Attention,1
REC0569,37.79,82.09,35.495818549999996,0.372,1.47,0,38.19,73.01666666666671,Needs Attention,1
REC0570,39.25,80.57,36.60509125,0.071,1.32,0,38.836666666666666,76.8366666666667,Needs Attention,1
REC0571,35.36,70.76,32.0052948,0.191,1.44,0,37.46666666666666,77.80666666666671,Needs Attention,1
REC0572,36.95,80.16,34.500256,0.076,1.42,0,37.18666666666667,77.16333333333337,Needs Attention,1
REC0573,38.63,64.49,33.91729035,0.206,1.65,0,36.98,71.80333333333338,Needs Attention,1
REC0574,35.23,70.84,31.905322599999998,0.337,1.98,0,36.93666666666667,71.83000000000004,Needs Attention,1
REC0575,38.2,76.41,35.1250435,0.087,1.71,1,37.35333333333333,70.58000000000004,Needs Attention,1
REC0576,38.69,66.46,34.2276707,0.199,1.67,1,37.373333333333335,71.2366666666667,Needs Attention,1
REC0577,34.08,70.31,30.882683899999996,0.332,1.79,0,36.99,71.06000000000004,Needs Attention,1
REC0578,39.79,72.98,36.0316531,0.382,1.81,0,37.52,69.9166666666667,Needs Attention,1
REC0579,39.26,67.72,34.8641096,0.129,1.57,0,37.71,70.3366666666667,Needs Attention,1
REC0580,37.33,81.52,35.00955879999999,0.22,1.21,0,38.79333333333333,74.07333333333337,Needs Attention,1
REC0581,38.16,73.74,34.7427862,0.324,1.24,0,38.25,74.32666666666671,Needs Attention,1
REC0582,39.0,80.89,36.424927499999995,0.082,1.54,0,38.163333333333334,78.7166666666667,Needs Attention,1
REC0583,39.28,70.11,35.2062919,0.356,1.32,1,38.81333333333333,74.91333333333337,Needs Attention,1
REC0584,39.88,61.12,34.4527408,0.309,1.5,0,39.38666666666666,70.70666666666669,Needs Attention,1
REC0585,34.34,76.68,31.7953216,0.144,1.7,0,37.833333333333336,69.30333333333337,Needs Attention,1
REC0586,37.33,75.41,34.24235665,0.273,1.39,0,37.18333333333334,71.07000000000004,Needs Attention,1
REC0587,39.83,60.69,34.35352734999999,0.336,1.8,0,37.166666666666664,70.9266666666667,Needs Attention,1
REC0588,35.03,82.93,33.10254095,0.146,1.96,0,37.39666666666667,73.01000000000003,Needs Attention,1
REC0589,38.68,70.64,34.7754136,0.161,1.87,0,37.846666666666664,71.42000000000003,Needs Attention,1
REC0590,39.28,84.11,37.1143519,0.353,1.54,1,37.663333333333334,79.2266666666667,Needs Attention,1
REC0591,36.94,73.13,33.623704599999996,0.251,1.35,1,38.300000000000004,75.96000000000004,Needs Attention,1
REC0592,37.19,75.84,34.1749528,0.174,1.44,1,37.803333333333335,77.69333333333337,Needs Attention,1
REC0593,38.25,80.19,35.66231875,0.334,1.47,0,37.46,76.3866666666667,Needs Attention,1
REC0594,38.09,80.54,35.565162300000004,0.225,1.57,0,37.843333333333334,78.8566666666667,Needs Attention,1
REC0595,36.51,70.66,32.9582463,0.093,1.81,0,37.61666666666667,77.13000000000004,Needs Attention,1
REC0596,37.27,69.02,33.3902197,0.296,1.36,1,37.29,73.40666666666671,Needs Attention,1
REC0597,35.79,73.51,32.68815345,0.051,1.78,0,36.52333333333333,71.06333333333338,Needs Attention,1
REC0598,38.89,70.36,34.9139422,0.308,1.69,0,37.31666666666667,70.96333333333337,Needs Attention,1
REC0599,38.2,82.19,35.8784665,0.112,1.5,1,37.626666666666665,75.35333333333337,Needs Attention,1
REC0600,38.24,65.49,33.734029299999996,0.309,1.63,0,38.443333333333335,72.68000000000005,Needs Attention,1
REC0601,36.45,81.26,34.187613500000005,0.057,1.42,0,37.63,76.31333333333338,Needs Attention,1
REC0602,39.77,61.06,34.357924100000005,0.14,1.68,1,38.153333333333336,69.27000000000004,Needs Attention,1
REC0603,39.23,62.55,34.13623825,0.225,1.61,0,38.483333333333334,68.29000000000003,Needs Attention,1
REC0604,39.42,77.36,36.3169616,0.293,1.57,0,39.473333333333336,66.99000000000004,Needs Attention,1
REC0605,34.74,82.69,32.8130508,0.167,1.22,0,37.796666666666674,74.20000000000003,Needs Attention,1
REC0606,36.04,75.07,33.0865429,0.383,1.89,1,36.733333333333334,78.37333333333338,Needs Attention,1
REC0607,38.98,70.84,35.0538976,0.237,1.45,0,36.586666666666666,76.20000000000003,Needs Attention,1
REC0608,38.64,80.97,36.1133869,0.181,1.22,1,37.88666666666666,75.62666666666671,Needs Attention,1
REC0609,38.15,84.46,36.1286345,0.199,1.39,1,38.589999999999996,78.7566666666667,Needs Attention,1
REC0610,39.08,73.3,35.470426999999994,0.234,1.54,0,38.62333333333333,79.5766666666667,Needs Attention,1
REC0611,39.52,64.46,34.6293406,0.322,1.64,1,38.916666666666664,74.07333333333337,Needs Attention,1
REC0612,39.36,76.86,36.1960678,0.263,1.45,0,39.32,71.54000000000003,Needs Attention,1
REC0613,39.33,66.24,34.719565599999996,0.262,1.66,1,39.403333333333336,69.18666666666671,Needs Attention,1
REC0614,37.13,76.78,34.2399227,0.068,1.64,0,38.60666666666666,73.29333333333336,Needs Attention,1
REC0615,35.13,76.19,32.42839835,0.368,1.54,0,37.196666666666665,73.07000000000004,Needs Attention,1
REC0616,37.79,68.86,33.801121699999996,0.079,1.47,0,36.68333333333333,73.94333333333337,Needs Attention,1
REC0617,34.33,75.63,31.672085949999996,0.371,1.71,0,35.75,73.56000000000004,Needs Attention,1
REC0618,37.43,79.45,34.838336749999996,0.317,1.68,0,36.51666666666667,74.6466666666667,Needs Attention,1
REC0619,39.55,83.64,37.296001,0.054,1.56,0,37.10333333333333,79.57333333333337,Needs Attention,1
REC0620,39.73,71.78,35.81405169999999,0.187,1.79,0,38.90333333333333,78.29000000000003,Needs Attention,1
REC0621,37.67,72.94,34.2216089,0.075,1.68,0,38.983333333333334,76.12000000000005,Needs Attention,1
REC0622,35.58,74.35,32.606139,0.273,1.97,1,37.660000000000004,73.02333333333337,Needs Attention,1
REC0623,37.58,83.05,35.428366999999994,0.073,1.54,1,36.943333333333335,76.78000000000003,Needs Attention,1
REC0624,38.92,66.66,34.4421046,0.055,1.97,1,37.36,74.68666666666671,Needs Attention,1
REC0625,38.36,76.73,35.3062779,0.248,1.62,1,38.28666666666667,75.48000000000003,Needs Attention,1
REC0626,39.53,83.57,37.268164049999996,0.086,1.32,1,38.93666666666667,75.65333333333336,Needs Attention,1
REC0627,39.54,70.2,35.435944,0.313,1.7,0,39.14333333333334,76.83333333333337,Needs Attention,1
REC0628,38.24,60.38,33.0668166,0.248,1.4,1,39.10333333333333,71.38333333333337,Needs Attention,1
REC0629,38.22,80.91,35.7295186,0.114,1.74,0,38.666666666666664,70.49666666666671,Needs Attention,1
REC0630,34.05,76.52,31.525312999999997,0.081,1.8,1,36.836666666666666,72.60333333333337,Needs Attention,1
REC0631,39.51,80.35,36.80704425,0.224,1.55,1,37.26,79.26000000000003,Needs Attention,1
REC0632,38.82,75.88,35.593708799999995,0.132,1.77,1,37.46,77.58333333333337,Needs Attention,1
REC0633,39.18,81.03,36.6050122,0.055,1.4,0,39.169999999999995,79.0866666666667,Needs Attention,1
REC0634,34.46,83.59,32.6585102,0.171,1.54,0,37.48666666666667,80.1666666666667,Needs Attention,1
REC0635,38.98,62.02,33.86637279999999,0.374,1.87,0,37.54,75.5466666666667,Needs Attention,1
REC0636,36.91,74.29,33.74111395,0.318,1.52,0,36.78333333333333,73.30000000000005,Needs Attention,1
REC0637,39.17,72.98,35.5037913,0.073,1.5,0,38.35333333333333,69.76333333333338,Needs Attention,1
REC0638,38.72,75.04,35.395078399999996,0.344,1.93,0,38.26666666666667,74.10333333333338,Needs Attention,1
REC0639,39.3,71.31,35.386683999999995,0.264,1.4,0,39.06333333333333,73.11000000000004,Needs Attention,1
REC0640,36.61,79.71,34.14263455,0.368,1.25,0,38.21,75.35333333333337,Needs Attention,1
REC0641,39.3,74.91,35.87772399999999,0.118,1.67,1,38.40333333333333,75.31000000000004,Needs Attention,1
REC0642,36.9,83.82,34.906623999999994,0.086,1.81,0,37.60333333333333,79.48000000000003,Needs Attention,1
REC0643,36.41,83.78,34.455408899999995,0.088,1.61,0,37.53666666666666,80.8366666666667,Needs Attention,1
REC0644,37.92,83.15,35.7495515,0.327,1.75,1,37.07666666666667,83.58333333333337,Needs Attention,1
REC0645,37.12,83.02,35.00751819999999,0.201,1.64,0,37.15,83.3166666666667,Needs Attention,1
REC0646,36.09,82.36,33.9953382,0.318,1.45,1,37.04333333333333,82.84333333333338,Needs Attention,1
REC0647,38.01,68.83,33.97956315,0.222,1.95,0,37.07333333333333,78.07000000000004,Needs Attention,1
REC0648,39.33,71.25,35.403756249999994,0.332,1.48,0,37.809999999999995,74.1466666666667,Needs Attention,1
REC0649,39.0,80.86,36.420885,0.342,1.8,0,38.78,73.6466666666667,Needs Attention,1
REC0650,35.75,76.9,33.0501875,0.19,1.78,1,38.026666666666664,76.3366666666667,Needs Attention,1
REC0651,36.53,81.06,34.2351349,0.343,1.63,0,37.093333333333334,79.6066666666667,Needs Attention,1
REC0652,37.19,75.21,34.09633194999999,0.191,1.79,1,36.49,77.72333333333337,Needs Attention,1
REC0653,36.09,71.66,32.7247667,0.126,1.62,1,36.60333333333333,75.9766666666667,Needs Attention,1
REC0654,34.34,75.89,31.7091168,0.13,1.38,1,35.873333333333335,74.25333333333337,Needs Attention,1
REC0655,38.26,70.68,34.4284624,0.234,1.76,1,36.23,72.74333333333338,Needs Attention,1
REC0656,37.67,68.16,33.6124696,0.236,1.66,0,36.75666666666667,71.57666666666671,Needs Attention,1
REC0657,37.42,75.08,34.2785848,0.09,1.47,0,37.78333333333333,71.30666666666671,Needs Attention,1
REC0658,37.42,79.04,34.7777824,0.281,1.82,1,37.50333333333334,74.09333333333338,Needs Attention,1
REC0659,34.11,81.83,32.15027465,0.073,1.58,1,36.31666666666666,78.65000000000003,Needs Attention,1
REC0660,37.72,77.79,34.8835609,0.35,1.79,0,36.416666666666664,79.55333333333338,Needs Attention,1
REC0661,39.44,80.45,36.758326499999995,0.337,1.59,1,37.089999999999996,80.02333333333337,Needs Attention,1
REC0662,37.14,77.66,34.3582232,0.329,1.52,1,38.1,78.63333333333337,Needs Attention,1
REC0663,34.45,75.84,31.799044000000002,0.323,1.92,0,37.01,77.98333333333338,Needs Attention,1
REC0664,39.18,75.86,35.9032364,0.234,1.97,0,36.92333333333334,76.45333333333338,Needs Attention,1
REC0665,38.36,72.78,34.7879194,0.386,1.39,0,37.33,74.82666666666671,Needs Attention,1
REC0666,38.0,65.48,33.538289999999996,0.169,1.5,1,38.51333333333333,71.37333333333338,Needs Attention,1
REC0667,38.15,69.2,34.14369,0.065,1.48,1,38.169999999999995,69.15333333333336,Needs Attention,1
REC0668,38.91,82.57,36.569935349999994,0.177,1.71,0,38.35333333333333,72.4166666666667,Needs Attention,1
REC0669,38.64,61.65,33.5482705,0.311,1.67,0,38.56666666666666,71.14000000000003,Needs Attention,1
REC0670,38.08,76.87,35.080270299999995,0.308,1.21,1,38.54333333333333,73.6966666666667,Needs Attention,1
REC0671,39.18,64.23,34.3245802,0.116,1.91,0,38.63333333333333,67.58333333333337,Needs Attention,1
REC0672,35.52,79.06,33.099126600000005,0.197,1.82,0,37.593333333333334,73.38666666666671,Needs Attention,1
REC0673,38.87,63.9,34.031336499999995,0.211,1.77,0,37.85666666666667,69.06333333333338,Needs Attention,1
REC0674,37.47,72.84,34.0387414,0.254,1.89,0,37.28666666666667,71.93333333333337,Needs Attention,1
REC0675,38.52,64.68,33.8538748,0.076,1.76,1,38.28666666666667,67.14000000000004,Needs Attention,1
REC0676,38.95,79.83,36.23763925,0.142,1.75,1,38.31333333333333,72.45000000000005,Needs Attention,1
REC0677,39.2,65.6,34.52676,0.23,1.86,0,38.89000000000001,70.0366666666667,Needs Attention,1
REC0678,37.71,74.82,34.4956471,0.14,1.73,1,38.62,73.4166666666667,Needs Attention,1
REC0679,38.39,84.48,36.3507496,0.317,1.82,0,38.43333333333333,74.96666666666671,Needs Attention,1
REC0680,34.18,73.94,31.359265599999997,0.061,1.9,1,36.76,77.74666666666671,Needs Attention,1
REC0681,38.86,81.37,36.3639526,0.316,1.54,0,37.14333333333334,79.93000000000005,Needs Attention,1
REC0682,38.01,82.43,35.738111149999995,0.389,1.86,0,37.016666666666666,79.24666666666671,Needs Attention,1
REC0683,39.38,77.6,36.314784,0.379,1.86,1,38.75,80.46666666666671,Needs Attention,1
REC0684,39.34,76.79,36.1690498,0.052,1.57,1,38.91,78.94000000000004,Needs Attention,1
REC0685,36.43,72.03,33.056398449999996,0.058,1.49,1,38.38333333333333,75.47333333333337,Needs Attention,1
REC0686,34.08,71.29,30.9882201,0.156,1.21,1,36.61666666666667,73.37000000000005,Needs Attention,1
REC0687,38.85,78.98,36.0348965,0.063,1.87,1,36.453333333333326,74.10000000000004,Needs Attention,1
REC0688,39.54,76.24,36.267772799999996,0.187,1.51,0,37.49,75.50333333333337,Needs Attention,1
REC0689,39.15,76.84,36.010082999999995,0.097,1.66,1,39.18,77.35333333333337,Needs Attention,1
REC0690,38.16,69.25,34.1585025,0.26,1.71,0,38.949999999999996,74.11000000000003,Needs Attention,1
REC0691,39.85,76.17,36.52750225,0.324,1.77,0,39.053333333333335,74.0866666666667,Needs Attention,1
REC0692,39.76,80.74,37.0842082,0.173,1.89,1,39.25666666666666,75.3866666666667,Needs Attention,1
REC0693,38.87,61.35,33.68954725,0.269,1.98,0,39.49333333333333,72.75333333333337,Needs Attention,1
REC0694,34.92,79.51,32.6187681,0.254,1.34,0,37.85,73.8666666666667,Needs Attention,1
REC0695,37.94,82.49,35.6826108,0.108,1.22,0,37.24333333333333,74.45000000000005,Needs Attention,1
REC0696,39.06,80.87,36.4759196,0.323,1.97,1,37.306666666666665,80.9566666666667,Needs Attention,1
REC0697,39.77,81.95,37.26132075,0.249,1.87,0,38.92333333333334,81.77000000000004,Needs Attention,1
REC0698,38.73,74.76,35.3663914,0.171,1.24,0,39.18666666666667,79.19333333333337,Needs Attention,1
REC0699,34.5,79.08,32.1988,0.35,1.91,0,37.666666666666664,78.5966666666667,Needs Attention,1
REC0700,38.5,84.31,36.42892,0.282,1.5,1,37.24333333333333,79.38333333333337,Needs Attention,1
REC0701,38.74,84.86,36.7215352,0.06,1.92,1,37.24666666666667,82.75000000000004,Needs Attention,1
REC0702,38.83,83.43,36.61268545,0.314,1.3,1,38.69,84.20000000000005,Needs Attention,1
REC0703,36.34,80.01,33.9388012,0.353,1.44,0,37.97,82.76666666666671,Needs Attention,1
REC0704,34.42,73.22,31.4859832,0.128,1.58,0,36.53,78.8866666666667,Needs Attention,1
REC0705,37.31,70.92,33.6617686,0.23,1.99,0,36.02333333333334,74.71666666666671,Needs Attention,1
REC0706,38.33,66.93,33.995680449999995,0.321,1.46,0,36.68666666666667,70.3566666666667,Needs Attention,1
REC0707,34.77,73.9,31.8602415,0.171,1.74,0,36.803333333333335,70.58333333333337,Needs Attention,1
REC0708,39.3,81.6,36.79024,0.076,1.99,1,37.46666666666666,74.14333333333337,Needs Attention,1
REC0709,38.89,80.56,36.282221199999995,0.26,1.32,0,37.65333333333333,78.68666666666671,Needs Attention,1
REC0710,37.95,67.76,33.791846,0.051,1.34,1,38.71333333333333,76.64000000000004,Needs Attention,1
REC0711,36.71,74.64,33.6121492,0.33,1.25,0,37.85,74.32000000000004,Needs Attention,1
REC0712,38.28,78.6,35.481094,0.277,1.82,1,37.64666666666667,73.6666666666667,Needs Attention,1
REC0713,34.27,71.97,31.222157950000003,0.241,1.81,0,36.42,75.07000000000004,Needs Attention,1
REC0714,36.89,81.08,34.5600966,0.217,1.59,1,36.480000000000004,77.21666666666671,Needs Attention,1
REC0715,37.43,79.91,34.89634965,0.092,1.76,1,36.196666666666665,77.65333333333338,Needs Attention,1
REC0716,37.45,64.89,33.01824025,0.373,1.34,1,37.25666666666667,75.29333333333336,Needs Attention,1
REC0717,38.54,81.65,36.113763,0.187,1.98,0,37.806666666666665,75.48333333333336,Needs Attention,1
REC0718,37.88,63.28,33.1581752,0.341,1.33,1,37.95666666666667,69.94000000000004,Needs Attention,1
REC0719,35.08,82.32,33.078800799999996,0.147,1.94,1,37.166666666666664,75.75000000000004,Needs Attention,1
REC0720,37.5,69.33,33.620245,0.321,1.49,1,36.82,71.64333333333336,Needs Attention,1
REC0721,38.3,78.58,35.49612199999999,0.165,1.99,1,36.96,76.74333333333335,Needs Attention,1
REC0722,35.29,83.04,33.3507088,0.135,1.41,0,37.029999999999994,76.98333333333336,Needs Attention,1
REC0723,38.78,61.33,33.616008199999996,0.178,1.39,0,37.45666666666667,74.3166666666667,Needs Attention,1
REC0724,37.66,67.32,33.497221599999996,0.131,1.96,1,37.24333333333333,70.56333333333338,Needs Attention,1
REC0725,35.22,73.62,32.213735199999995,0.359,1.57,0,37.22,67.42333333333336,Needs Attention,1
REC0726,39.07,75.32,35.7348682,0.309,1.61,0,37.31666666666666,72.0866666666667,Needs Attention,1
REC0727,39.25,69.91,35.15399875,0.331,1.34,0,37.846666666666664,72.95000000000005,Needs Attention,1
REC0728,37.23,76.1,34.242141499999995,0.127,1.74,0,38.516666666666666,73.7766666666667,Needs Attention,1
REC0729,37.45,75.6,34.37011,0.145,1.88,0,37.97666666666667,73.87000000000005,Needs Attention,1
REC0730,37.55,60.62,32.55760049999999,0.203,1.39,1,37.410000000000004,70.77333333333335,Needs Attention,1
REC0731,38.56,83.64,36.3950812,0.114,1.94,0,37.85333333333333,73.2866666666667,Needs Attention,1
REC0732,37.66,61.38,32.740584399999996,0.243,1.72,0,37.92333333333333,68.5466666666667,Needs Attention,1
REC0733,38.0,78.47,35.2172475,0.366,1.51,0,38.07333333333333,74.49666666666671,Needs Attention,1
REC0734,38.42,76.48,35.3257088,0.08,1.43,1,38.026666666666664,72.11000000000003,Needs Attention,1
REC0735,34.18,84.33,32.4838792,0.277,1.95,1,36.86666666666667,79.76000000000003,Needs Attention,1
REC0736,39.0,67.91,34.6758725,0.338,1.96,1,37.199999999999996,76.24000000000004,Needs Attention,1
REC0737,38.08,82.73,35.8402537,0.166,1.56,0,37.086666666666666,78.32333333333338,Needs Attention,1
REC0738,39.08,75.5,35.767844999999994,0.387,1.45,1,38.72,75.38000000000004,Needs Attention,1
REC0739,35.85,82.67,33.81502475,0.08,1.99,0,37.669999999999995,80.30000000000004,Needs Attention,1
REC0740,37.62,69.28,33.7136448,0.366,1.25,0,37.51666666666667,75.8166666666667,Needs Attention,1
REC0741,38.19,74.14,34.8205713,0.166,1.56,1,37.22,75.36333333333336,Needs Attention,1
REC0742,37.79,71.73,34.16875435,0.275,1.8,0,37.86666666666667,71.71666666666671,Needs Attention,1
REC0743,35.74,71.8,32.445676,0.37,1.83,1,37.24,72.55666666666671,Needs Attention,1
REC0744,37.91,76.19,34.84434345,0.187,1.91,1,37.14666666666667,73.24000000000005,Needs Attention,1
REC0745,35.76,71.68,32.4485424,0.2,1.78,1,36.47,73.22333333333337,Needs Attention,1
REC0746,36.54,82.4,34.406527999999994,0.091,1.79,0,36.73666666666666,76.7566666666667,Needs Attention,1
REC0747,38.02,84.16,35.9709376,0.097,1.79,0,36.77333333333333,79.41333333333337,Needs Attention,1
REC0748,34.69,78.19,32.268108549999994,0.357,1.48,1,36.416666666666664,81.58333333333337,Needs Attention,1
REC0749,37.43,71.67,33.85716205,0.347,1.62,1,36.71333333333334,78.0066666666667,Needs Attention,1
REC0750,37.31,84.05,35.30899275,0.078,1.4,0,36.47666666666667,77.97000000000004,Needs Attention,1
REC0751,34.76,90.06,33.6523858,-0.904,0.79,0,36.5,81.92666666666672,High Risk,2
REC0752,39.95,95.34,39.2977165,-0.966,0.86,1,37.339999999999996,89.8166666666667,High Risk,2
REC0753,39.68,89.15,38.1773835,-0.024,1.02,1,38.13,91.51666666666671,High Risk,2
REC0754,40.13,90.5,38.7908325,-0.75,0.34,1,39.92,91.66333333333337,High Risk,2
REC0755,40.92,91.41,39.671787099999996,-0.764,0.81,0,40.24333333333333,90.35333333333337,High Risk,2
REC0756,40.89,97.57,40.53729765,-0.225,0.28,1,40.64666666666667,93.16000000000003,High Risk,2
REC0757,37.63,96.28,37.1567602,-0.659,0.41,0,39.81333333333333,95.0866666666667,High Risk,2
REC0758,41.43,95.6,40.778293999999995,-0.412,0.38,0,39.983333333333334,96.48333333333336,High Risk,2
REC0759,43.05,90.48,41.555122,-0.713,0.4,1,40.70333333333333,94.12000000000005,High Risk,2
REC0760,40.31,76.41,36.961281549999995,-0.374,1.14,1,41.596666666666664,87.49666666666671,High Risk,2
REC0761,40.64,85.6,38.569711999999996,0.01,0.76,1,41.333333333333336,84.16333333333337,High Risk,2
REC0762,40.9,69.33,36.446715999999995,-0.467,0.97,1,40.61666666666667,77.11333333333336,High Risk,2
REC0763,40.31,73.83,36.59503765,-0.427,0.6,0,40.61666666666667,76.25333333333337,High Risk,2
REC0764,43.6,97.53,43.2046765,-0.538,0.95,1,41.60333333333333,80.23000000000003,High Risk,2
REC0765,42.63,62.73,36.86377195,-0.589,0.38,1,42.18,78.03000000000004,High Risk,2
REC0766,43.07,87.19,41.057100649999995,-0.771,0.72,1,43.1,82.48333333333336,High Risk,2
REC0767,40.93,79.59,37.96310035,-0.239,1.16,0,42.21,76.50333333333337,High Risk,2
REC0768,40.2,78.12,37.107262,-0.605,0.52,1,41.400000000000006,81.63333333333337,High Risk,2
REC0769,37.15,85.6,35.35612,-0.188,0.6,1,39.42666666666667,81.10333333333337,High Risk,2
REC0770,40.59,92.48,39.5109176,-0.438,1.04,1,39.31333333333333,85.40000000000003,High Risk,2
REC0771,41.68,92.01,40.485574899999996,-0.549,0.45,1,39.80666666666667,90.03000000000004,High Risk,2
REC0772,41.23,82.35,38.63518524999999,-0.662,0.24,1,41.166666666666664,88.94666666666672,High Risk,2
REC0773,42.85,87.17,40.84948225,-0.663,0.43,1,41.919999999999995,87.17666666666669,High Risk,2
REC0774,40.71,96.28,40.1737434,-0.015,0.6,1,41.596666666666664,88.60000000000004,High Risk,2
REC0775,43.9,85.36,41.532712,-0.372,0.86,0,42.48666666666667,89.60333333333337,High Risk,2
REC0776,41.22,67.73,36.4776008,-0.932,1.09,0,41.943333333333335,83.12333333333338,High Risk,2
REC0777,39.46,90.84,38.2025152,-0.833,0.37,1,41.526666666666664,81.31000000000004,High Risk,2
REC0778,43.59,63.28,37.7149836,-0.591,0.3,0,41.42333333333334,73.95000000000005,High Risk,2
REC0779,35.6,89.7,34.404685,-0.92,0.43,0,39.550000000000004,81.27333333333337,High Risk,2
REC0780,43.9,65.28,38.285776,-0.759,1.07,0,41.03,72.75333333333337,High Risk,2
REC0781,40.2,61.54,34.763679,-0.403,0.59,0,39.9,72.17333333333337,High Risk,2
REC0782,43.79,90.48,42.2563756,-0.674,0.45,1,42.629999999999995,72.43333333333338,High Risk,2
REC0783,41.59,97.98,41.289030100000005,-0.434,0.48,1,41.86000000000001,83.33333333333337,High Risk,2
REC0784,43.01,65.15,37.545345749999996,-0.466,0.39,0,42.79666666666666,84.5366666666667,High Risk,2
REC0785,43.22,68.75,38.28375,-0.765,1.02,0,42.60666666666667,77.29333333333336,High Risk,2
REC0786,35.93,85.71,34.245709149999996,-0.348,0.49,1,40.72,73.20333333333336,High Risk,2
REC0787,41.52,85.72,39.3978492,-0.488,0.64,1,40.223333333333336,80.06000000000003,High Risk,2
REC0788,42.78,81.56,39.9118424,-0.775,0.41,0,40.07666666666667,84.33000000000004,High Risk,2
REC0789,40.62,65.82,35.7097012,-0.721,0.56,1,41.64000000000001,77.70000000000003,High Risk,2
REC0790,35.71,96.58,35.3110399,-0.392,0.54,1,39.70333333333333,81.32000000000004,High Risk,2
REC0791,40.42,88.64,38.8005184,-0.078,1.1,0,38.916666666666664,83.68000000000004,High Risk,2
REC0792,38.11,88.37,36.599786349999995,-0.301,1.03,0,38.08,91.19666666666672,High Risk,2
REC0793,40.42,61.77,34.9699312,-0.317,0.74,1,39.65,79.59333333333338,High Risk,2
REC0794,41.08,63.17,35.695822299999996,0.032,0.36,1,39.87,71.10333333333337,High Risk,2
REC0795,35.69,89.93,34.51639185,-0.208,0.71,1,39.06333333333333,71.62333333333338,High Risk,2
REC0796,38.68,93.67,37.8381733,-0.572,0.63,0,38.48333333333333,82.2566666666667,High Risk,2
REC0797,42.58,60.92,36.5444848,-0.553,0.48,1,38.98333333333333,81.5066666666667,High Risk,2
REC0798,43.12,60.63,36.922768299999994,-0.149,0.24,0,41.46,71.74000000000004,High Risk,2
REC0799,40.78,85.43,38.6740522,-0.188,0.99,1,42.16,68.99333333333338,High Risk,2
REC0800,40.41,64.91,35.40949954999999,0.018,0.87,0,41.43666666666667,70.32333333333337,High Risk,2
REC0801,35.52,97.45,35.2251945,-0.018,0.97,1,38.903333333333336,82.5966666666667,High Risk,2
REC0802,41.72,70.76,37.3424796,-0.201,0.43,1,39.21666666666667,77.7066666666667,High Risk,2
REC0803,40.25,95.46,39.6070225,-0.773,0.26,0,39.163333333333334,87.89000000000003,High Risk,2
REC0804,43.4,61.75,37.320162499999995,-0.236,0.54,1,41.79,75.99000000000004,High Risk,2
REC0805,41.65,64.93,36.413172249999995,-0.971,0.82,0,41.76666666666667,74.0466666666667,High Risk,2
REC0806,34.28,93.84,33.6098536,-0.557,0.75,1,39.77666666666667,73.5066666666667,High Risk,2
REC0807,40.64,98.51,40.4257827,-0.948,1.09,0,38.85666666666666,85.76000000000003,High Risk,2
REC0808,37.63,92.65,36.69496975,-0.127,0.33,1,37.516666666666666,95.00000000000004,High Risk,2
